"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour","time","season","temp_cel","dewp_cel","precip_cm"
"9167","LGA",2013,1,20,6,42.08,26.96,54.73,200,11.5078,NA,0,1007.4,10,"20/01/2013 06:00",2013-01-20 06:00:00,"Winter",5.6,-2.8,0
"9168","LGA",2013,1,20,7,42.98,26.96,52.87,220,16.11092,21.86482,0,1006.9,10,"20/01/2013 07:00",2013-01-20 07:00:00,"Winter",6.1,-2.8,0
"9169","LGA",2013,1,20,8,44.06,26.96,50.73,220,14.96014,21.86482,0,1007.4,10,"20/01/2013 08:00",2013-01-20 08:00:00,"Winter",6.7,-2.8,0
"9170","LGA",2013,1,20,9,48.02,26.96,43.67,230,17.2617,20.71404,0,1007.6,10,"20/01/2013 09:00",2013-01-20 09:00:00,"Winter",8.9,-2.8,0
"9171","LGA",2013,1,20,10,51.98,26.96,37.68,240,12.65858,21.86482,0,1006.9,10,"20/01/2013 10:00",2013-01-20 10:00:00,"Winter",11.1,-2.8,0
"9172","LGA",2013,1,20,11,53.06,26.06,34.89,260,21.86482,37.97574,0,1005.8,10,"20/01/2013 11:00",2013-01-20 11:00:00,"Winter",11.7,-3.3,0
"9173","LGA",2013,1,20,12,53.96,23,29.72,270,21.86482,39.12652,0,1005.3,10,"20/01/2013 12:00",2013-01-20 12:00:00,"Winter",12.2,-5,0
"9174","LGA",2013,1,20,13,53.06,21.02,28.25,270,25.31716,35.67418,0,1005.7,10,"20/01/2013 13:00",2013-01-20 13:00:00,"Winter",11.7,-6.1,0
"9175","LGA",2013,1,20,14,53.06,17.06,23.84,290,19.56326,36.82496,0,1006.5,10,"20/01/2013 14:00",2013-01-20 14:00:00,"Winter",11.7,-8.3,0
"9176","LGA",2013,1,20,15,51.08,6.98,16.42,270,25.31716,40.2773,0,1008,10,"20/01/2013 15:00",2013-01-20 15:00:00,"Winter",10.6,-13.9,0
"9177","LGA",2013,1,20,16,48.92,8.96,19.45,290,27.61872,37.97574,0,1009.3,10,"20/01/2013 16:00",2013-01-20 16:00:00,"Winter",9.4,-12.8,0
"9178","LGA",2013,1,20,17,46.04,12.02,24.85,290,25.31716,32.22184,0,1011,10,"20/01/2013 17:00",2013-01-20 17:00:00,"Winter",7.8,-11.1,0
"9179","LGA",2013,1,20,18,42.08,17.96,37.46,300,20.71404,29.92028,0,1012.4,10,"20/01/2013 18:00",2013-01-20 18:00:00,"Winter",5.6,-7.8,0
"9180","LGA",2013,1,20,19,39.02,15.98,38.72,300,18.41248,26.46794,0,1013.9,10,"20/01/2013 19:00",2013-01-20 19:00:00,"Winter",3.9,-8.9,0
"9181","LGA",2013,1,20,20,37.04,14,38.38,310,18.41248,27.61872,0,1015.1,10,"20/01/2013 20:00",2013-01-20 20:00:00,"Winter",2.8,-10,0
"9182","LGA",2013,1,20,21,35.06,12.92,39.58,320,16.11092,24.16638,0,1015.7,10,"20/01/2013 21:00",2013-01-20 21:00:00,"Winter",1.7,-10.6,0
"9183","LGA",2013,1,20,22,33.08,12.02,41.17,300,13.80936,NA,0,1016.6,10,"20/01/2013 22:00",2013-01-20 22:00:00,"Winter",0.599999999999999,-11.1,0
"9184","LGA",2013,1,20,23,30.92,10.94,42.82,310,16.11092,25.31716,0,1017.3,10,"20/01/2013 23:00",2013-01-20 23:00:00,"Winter",-0.599999999999999,-11.7,0
"9185","LGA",2013,1,21,0,30.02,10.04,42.66,320,18.41248,26.46794,0,1017.4,10,"21/01/2013 00:00",2013-01-21 00:00:00,"Winter",-1.1,-12.2,0
"9186","LGA",2013,1,21,1,30.02,10.04,42.66,310,17.2617,NA,0,1018.2,10,"21/01/2013 01:00",2013-01-21 01:00:00,"Winter",-1.1,-12.2,0
"9187","LGA",2013,1,21,2,28.94,6.98,38.85,300,13.80936,NA,0,1018.5,10,"21/01/2013 02:00",2013-01-21 02:00:00,"Winter",-1.7,-13.9,0
"9188","LGA",2013,1,21,3,28.94,6.08,37.29,300,6.90468,NA,0,1018.6,10,"21/01/2013 03:00",2013-01-21 03:00:00,"Winter",-1.7,-14.4,0
"9189","LGA",2013,1,21,4,28.04,6.98,40.31,300,9.20624,NA,0,1018.5,10,"21/01/2013 04:00",2013-01-21 04:00:00,"Winter",-2.2,-13.9,0
"9190","LGA",2013,1,21,5,28.04,6.98,40.31,300,4.60312,NA,0,1018.6,10,"21/01/2013 05:00",2013-01-21 05:00:00,"Winter",-2.2,-13.9,0
"9191","LGA",2013,1,21,6,28.04,8.06,42.32,280,5.7539,NA,0,1018.8,10,"21/01/2013 06:00",2013-01-21 06:00:00,"Winter",-2.2,-13.3,0
"9192","LGA",2013,1,21,7,28.04,8.06,42.32,300,5.7539,NA,0,1018.7,10,"21/01/2013 07:00",2013-01-21 07:00:00,"Winter",-2.2,-13.3,0
"9193","LGA",2013,1,21,8,28.94,8.96,42.48,320,4.60312,NA,0,1019,10,"21/01/2013 08:00",2013-01-21 08:00:00,"Winter",-1.7,-12.8,0
"9194","LGA",2013,1,21,9,28.94,6.08,37.29,0,0,NA,0,1019.1,10,"21/01/2013 09:00",2013-01-21 09:00:00,"Winter",-1.7,-14.4,0
"9195","LGA",2013,1,21,10,30.02,6.98,37.17,0,0,NA,0,1018.1,10,"21/01/2013 10:00",2013-01-21 10:00:00,"Winter",-1.1,-13.9,0
"9196","LGA",2013,1,21,11,30.92,6.98,35.84,180,9.20624,NA,0,1016.7,10,"21/01/2013 11:00",2013-01-21 11:00:00,"Winter",-0.599999999999999,-13.9,0
"9197","LGA",2013,1,21,12,30.92,8.96,39.19,230,9.20624,NA,0,1015.1,10,"21/01/2013 12:00",2013-01-21 12:00:00,"Winter",-0.599999999999999,-12.8,0
"9198","LGA",2013,1,21,13,32,8.06,36.03,220,10.35702,NA,0,1014.7,10,"21/01/2013 13:00",2013-01-21 13:00:00,"Winter",0,-13.3,0
"9199","LGA",2013,1,21,14,32,10.04,39.38,200,10.35702,NA,0,1014,10,"21/01/2013 14:00",2013-01-21 14:00:00,"Winter",0,-12.2,0
"9200","LGA",2013,1,21,15,32,10.94,40.99,200,8.05546,NA,0,1012.8,10,"21/01/2013 15:00",2013-01-21 15:00:00,"Winter",0,-11.7,0
"9201","LGA",2013,1,21,16,30.92,12.02,44.92,190,8.05546,NA,0,1012.2,10,"21/01/2013 16:00",2013-01-21 16:00:00,"Winter",-0.599999999999999,-11.1,0
"9202","LGA",2013,1,21,17,32,14,46.92,210,5.7539,NA,0,1012.2,10,"21/01/2013 17:00",2013-01-21 17:00:00,"Winter",0,-10,0
"9203","LGA",2013,1,21,18,32,14,46.92,170,5.7539,NA,0,1011.7,10,"21/01/2013 18:00",2013-01-21 18:00:00,"Winter",0,-10,0
"9204","LGA",2013,1,21,19,32,15.08,49.19,330,11.5078,NA,0,1011.5,10,"21/01/2013 19:00",2013-01-21 19:00:00,"Winter",0,-9.4,0
"9205","LGA",2013,1,21,20,30.02,17.96,60.38,310,16.11092,NA,0,1011.5,10,"21/01/2013 20:00",2013-01-21 20:00:00,"Winter",-1.1,-7.8,0
"9206","LGA",2013,1,21,21,30.92,15.98,53.44,300,12.65858,20.71404,0,1010.6,10,"21/01/2013 21:00",2013-01-21 21:00:00,"Winter",-0.599999999999999,-8.9,0
"9207","LGA",2013,1,21,22,30.02,17.96,60.38,300,12.65858,24.16638,0,1010.5,10,"21/01/2013 22:00",2013-01-21 22:00:00,"Winter",-1.1,-7.8,0
"9208","LGA",2013,1,21,23,28.94,17.96,63.1,300,12.65858,NA,0,1010.4,10,"21/01/2013 23:00",2013-01-21 23:00:00,"Winter",-1.7,-7.8,0
"9209","LGA",2013,1,22,0,28.04,12.02,50.52,300,17.2617,23.0156,0,1010.2,10,"22/01/2013 00:00",2013-01-22 00:00:00,"Winter",-2.2,-11.1,0
"9210","LGA",2013,1,22,1,26.96,8.96,46.08,310,18.41248,26.46794,0,1010.9,10,"22/01/2013 01:00",2013-01-22 01:00:00,"Winter",-2.8,-12.8,0
"9211","LGA",2013,1,22,2,26.06,5,39.96,290,24.16638,31.07106,0,1011.4,10,"22/01/2013 02:00",2013-01-22 02:00:00,"Winter",-3.3,-15,0
"9212","LGA",2013,1,22,3,24.98,6.08,43.91,310,19.56326,28.7695,0,1011.8,10,"22/01/2013 03:00",2013-01-22 03:00:00,"Winter",-3.9,-14.4,0
"9213","LGA",2013,1,22,4,24.08,6.08,45.59,310,17.2617,24.16638,0,1012.7,10,"22/01/2013 04:00",2013-01-22 04:00:00,"Winter",-4.4,-14.4,0
"9214","LGA",2013,1,22,5,24.08,10.04,54.51,300,14.96014,19.56326,0,1013.9,10,"22/01/2013 05:00",2013-01-22 05:00:00,"Winter",-4.4,-12.2,0
"9215","LGA",2013,1,22,6,21.92,8.96,56.87,310,17.2617,NA,0,1014.9,9,"22/01/2013 06:00",2013-01-22 06:00:00,"Winter",-5.6,-12.8,0
"9216","LGA",2013,1,22,7,21.02,6.98,54.03,320,16.11092,24.16638,0,1015.8,10,"22/01/2013 07:00",2013-01-22 07:00:00,"Winter",-6.1,-13.9,0
"9217","LGA",2013,1,22,8,21.02,5,49.37,310,18.41248,26.46794,0,1016.6,10,"22/01/2013 08:00",2013-01-22 08:00:00,"Winter",-6.1,-15,0
"9218","LGA",2013,1,22,9,19.94,8.06,59.4,290,18.41248,28.7695,0,1017.3,10,"22/01/2013 09:00",2013-01-22 09:00:00,"Winter",-6.7,-13.3,0
"9219","LGA",2013,1,22,10,21.02,1.04,41.11,300,19.56326,27.61872,0,1017.3,10,"22/01/2013 10:00",2013-01-22 10:00:00,"Winter",-6.1,-17.2,0
"9220","LGA",2013,1,22,11,21.02,-0.04,39.08,290,21.86482,31.07106,0,1016.6,10,"22/01/2013 11:00",2013-01-22 11:00:00,"Winter",-6.1,-17.8,0
"9221","LGA",2013,1,22,12,21.92,-2.92,32.83,270,24.16638,32.22184,0,1016.2,10,"22/01/2013 12:00",2013-01-22 12:00:00,"Winter",-5.6,-19.4,0
"9222","LGA",2013,1,22,13,21.92,-5.98,28.35,280,24.16638,35.67418,0,1016.3,10,"22/01/2013 13:00",2013-01-22 13:00:00,"Winter",-5.6,-21.1,0
"9223","LGA",2013,1,22,14,23,-0.94,34.46,290,24.16638,29.92028,0,1016.7,10,"22/01/2013 14:00",2013-01-22 14:00:00,"Winter",-5,-18.3,0
"9224","LGA",2013,1,22,15,21.92,-4,31.18,280,19.56326,25.31716,0,1017.5,10,"22/01/2013 15:00",2013-01-22 15:00:00,"Winter",-5.6,-20,0
"9225","LGA",2013,1,22,16,19.94,1.94,44.88,300,20.71404,33.37262,0,1018.8,10,"22/01/2013 16:00",2013-01-22 16:00:00,"Winter",-6.7,-16.7,0
"9226","LGA",2013,1,22,17,19.94,-0.04,40.92,300,24.16638,32.22184,0,1020,10,"22/01/2013 17:00",2013-01-22 17:00:00,"Winter",-6.7,-17.8,0
"9227","LGA",2013,1,22,18,19.04,1.04,44.73,300,19.56326,28.7695,0,1020.8,10,"22/01/2013 18:00",2013-01-22 18:00:00,"Winter",-7.2,-17.2,0
"9228","LGA",2013,1,22,19,17.96,3.92,53.54,300,16.11092,24.16638,0,1021.5,10,"22/01/2013 19:00",2013-01-22 19:00:00,"Winter",-7.8,-15.6,0
"9229","LGA",2013,1,22,20,17.06,1.04,48.7,310,17.2617,29.92028,0,1021.9,10,"22/01/2013 20:00",2013-01-22 20:00:00,"Winter",-8.3,-17.2,0
"9230","LGA",2013,1,22,21,17.06,-2.92,40.41,300,21.86482,33.37262,0,1022.4,10,"22/01/2013 21:00",2013-01-22 21:00:00,"Winter",-8.3,-19.4,0
"9231","LGA",2013,1,22,22,15.98,-2.02,44.19,310,23.0156,33.37262,0,1023,10,"22/01/2013 22:00",2013-01-22 22:00:00,"Winter",-8.9,-18.9,0
"9232","LGA",2013,1,22,23,15.08,-5.98,38.03,300,18.41248,31.07106,0,1022.7,10,"22/01/2013 23:00",2013-01-22 23:00:00,"Winter",-9.4,-21.1,0
"9233","LGA",2013,1,23,0,14,-5.08,41.63,310,16.11092,27.61872,0,1022.5,10,"23/01/2013 00:00",2013-01-23 00:00:00,"Winter",-10,-20.6,0
"9234","LGA",2013,1,23,1,14,-5.08,41.63,300,19.56326,26.46794,0,1022.9,10,"23/01/2013 01:00",2013-01-23 01:00:00,"Winter",-10,-20.6,0
"9235","LGA",2013,1,23,2,14,-5.08,41.63,280,14.96014,25.31716,0,1023.4,10,"23/01/2013 02:00",2013-01-23 02:00:00,"Winter",-10,-20.6,0
"9236","LGA",2013,1,23,3,14,-4,43.85,300,19.56326,25.31716,0,1023,10,"23/01/2013 03:00",2013-01-23 03:00:00,"Winter",-10,-20,0
"9237","LGA",2013,1,23,4,12.92,-4,45.98,270,12.65858,NA,0,1023.2,10,"23/01/2013 04:00",2013-01-23 04:00:00,"Winter",-10.6,-20,0
"9238","LGA",2013,1,23,5,14,-2.02,48.18,280,10.35702,NA,0,1023.2,10,"23/01/2013 05:00",2013-01-23 05:00:00,"Winter",-10,-18.9,0
"9239","LGA",2013,1,23,6,12.02,-2.92,50.37,300,17.2617,24.16638,0,1023.7,10,"23/01/2013 06:00",2013-01-23 06:00:00,"Winter",-11.1,-19.4,0
"9240","LGA",2013,1,23,7,12.92,-2.02,50.52,300,12.65858,21.86482,0,1023.9,10,"23/01/2013 07:00",2013-01-23 07:00:00,"Winter",-10.6,-18.9,0
"9241","LGA",2013,1,23,8,14,1.04,55.64,310,13.80936,23.0156,0,1024.2,10,"23/01/2013 08:00",2013-01-23 08:00:00,"Winter",-10,-17.2,0
"9242","LGA",2013,1,23,9,15.08,-2.02,45.96,300,14.96014,21.86482,0,1024.6,10,"23/01/2013 09:00",2013-01-23 09:00:00,"Winter",-9.4,-18.9,0
"9243","LGA",2013,1,23,10,15.98,-2.92,42.34,310,12.65858,25.31716,0,1024.4,10,"23/01/2013 10:00",2013-01-23 10:00:00,"Winter",-8.9,-19.4,0
"9244","LGA",2013,1,23,11,17.06,-2.92,40.41,310,18.41248,23.0156,0,1023.1,10,"23/01/2013 11:00",2013-01-23 11:00:00,"Winter",-8.3,-19.4,0
"9245","LGA",2013,1,23,12,17.06,-7.06,33.11,300,14.96014,26.46794,0,1022.1,10,"23/01/2013 12:00",2013-01-23 12:00:00,"Winter",-8.3,-21.7,0
"9246","LGA",2013,1,23,13,19.04,-2.02,38.73,310,18.41248,25.31716,0,1021.6,10,"23/01/2013 13:00",2013-01-23 13:00:00,"Winter",-7.2,-18.9,0
"9247","LGA",2013,1,23,14,19.94,-2.02,37.27,310,11.5078,24.16638,0,1021.5,10,"23/01/2013 14:00",2013-01-23 14:00:00,"Winter",-6.7,-18.9,0
"9248","LGA",2013,1,23,15,19.94,-2.92,35.71,320,12.65858,26.46794,0,1021.6,10,"23/01/2013 15:00",2013-01-23 15:00:00,"Winter",-6.7,-19.4,0
"9249","LGA",2013,1,23,16,19.04,-2.02,38.73,320,12.65858,NA,0,1021.8,10,"23/01/2013 16:00",2013-01-23 16:00:00,"Winter",-7.2,-18.9,0
"9250","LGA",2013,1,23,17,19.04,-4,35.25,300,17.2617,26.46794,0,1022.4,10,"23/01/2013 17:00",2013-01-23 17:00:00,"Winter",-7.2,-20,0
"9251","LGA",2013,1,23,18,17.96,-2.92,38.87,300,17.2617,21.86482,0,1022.8,10,"23/01/2013 18:00",2013-01-23 18:00:00,"Winter",-7.8,-19.4,0
"9252","LGA",2013,1,23,19,17.96,-0.94,42.69,310,12.65858,NA,0,1022.7,10,"23/01/2013 19:00",2013-01-23 19:00:00,"Winter",-7.8,-18.3,0
"9253","LGA",2013,1,23,20,17.06,-0.04,46.3,310,11.5078,NA,0,1022.5,10,"23/01/2013 20:00",2013-01-23 20:00:00,"Winter",-8.3,-17.8,0
"9254","LGA",2013,1,23,21,17.06,-0.94,44.38,310,9.20624,NA,0,1022.7,10,"23/01/2013 21:00",2013-01-23 21:00:00,"Winter",-8.3,-18.3,0
"9255","LGA",2013,1,23,22,17.06,-0.94,44.38,310,6.90468,NA,0,1022.7,10,"23/01/2013 22:00",2013-01-23 22:00:00,"Winter",-8.3,-18.3,0
"9256","LGA",2013,1,23,23,17.06,-0.94,44.38,320,9.20624,NA,0,1022.3,10,"23/01/2013 23:00",2013-01-23 23:00:00,"Winter",-8.3,-18.3,0
"9257","LGA",2013,1,24,0,17.06,-0.94,44.38,300,9.20624,NA,0,1021.5,10,"24/01/2013 00:00",2013-01-24 00:00:00,"Winter",-8.3,-18.3,0
"9258","LGA",2013,1,24,1,17.06,-0.04,46.3,340,6.90468,NA,0,1021.1,10,"24/01/2013 01:00",2013-01-24 01:00:00,"Winter",-8.3,-17.8,0
"9259","LGA",2013,1,24,2,15.98,1.04,51.03,360,6.90468,NA,0,1020.5,10,"24/01/2013 02:00",2013-01-24 02:00:00,"Winter",-8.9,-17.2,0
"9260","LGA",2013,1,24,3,15.98,1.04,51.03,330,8.05546,NA,0,1020.5,10,"24/01/2013 03:00",2013-01-24 03:00:00,"Winter",-8.9,-17.2,0
"9261","LGA",2013,1,24,4,15.98,-0.04,48.52,330,9.20624,NA,0,1020.6,10,"24/01/2013 04:00",2013-01-24 04:00:00,"Winter",-8.9,-17.8,0
"9262","LGA",2013,1,24,5,15.98,3.02,55.95,10,5.7539,NA,0,1021.3,10,"24/01/2013 05:00",2013-01-24 05:00:00,"Winter",-8.9,-16.1,0
"9263","LGA",2013,1,24,6,15.08,3.02,58.19,10,5.7539,NA,0,1021.9,10,"24/01/2013 06:00",2013-01-24 06:00:00,"Winter",-9.4,-16.1,0
"9264","LGA",2013,1,24,7,15.08,3.02,58.19,330,10.35702,NA,0,1022.4,10,"24/01/2013 07:00",2013-01-24 07:00:00,"Winter",-9.4,-16.1,0
"9265","LGA",2013,1,24,8,15.98,3.92,58.32,340,9.20624,NA,0,1022.9,10,"24/01/2013 08:00",2013-01-24 08:00:00,"Winter",-8.9,-15.6,0
"9266","LGA",2013,1,24,9,17.96,3.02,51.36,340,14.96014,19.56326,0,1023.6,10,"24/01/2013 09:00",2013-01-24 09:00:00,"Winter",-7.8,-16.1,0
"9267","LGA",2013,1,24,10,19.94,1.04,43.04,330,13.80936,NA,0,1023.9,10,"24/01/2013 10:00",2013-01-24 10:00:00,"Winter",-6.7,-17.2,0
"9268","LGA",2013,1,24,11,21.02,-0.94,37.46,330,17.2617,NA,0,1023.4,10,"24/01/2013 11:00",2013-01-24 11:00:00,"Winter",-6.1,-18.3,0
"9269","LGA",2013,1,24,12,21.92,-0.04,37.62,320,24.16638,33.37262,0,1023.4,10,"24/01/2013 12:00",2013-01-24 12:00:00,"Winter",-5.6,-17.8,0
"9270","LGA",2013,1,24,13,23,-0.94,34.46,330,28.7695,37.97574,0,1023.3,10,"24/01/2013 13:00",2013-01-24 13:00:00,"Winter",-5,-18.3,0
"9271","LGA",2013,1,24,14,24.08,-0.04,34.36,320,23.0156,31.07106,0,1024.5,10,"24/01/2013 14:00",2013-01-24 14:00:00,"Winter",-4.4,-17.8,0
"9272","LGA",2013,1,24,15,23,-0.04,35.95,330,19.56326,34.5234,0,1025.2,10,"24/01/2013 15:00",2013-01-24 15:00:00,"Winter",-5,-17.8,0
"9273","LGA",2013,1,24,16,23,1.04,37.81,310,17.2617,25.31716,0,1026.1,10,"24/01/2013 16:00",2013-01-24 16:00:00,"Winter",-5,-17.2,0
"9274","LGA",2013,1,24,17,23,1.04,37.81,300,25.31716,32.22184,0,1027,10,"24/01/2013 17:00",2013-01-24 17:00:00,"Winter",-5,-17.2,0
"9275","LGA",2013,1,24,18,21.92,1.94,41.26,320,24.16638,33.37262,0,1027.9,10,"24/01/2013 18:00",2013-01-24 18:00:00,"Winter",-5.6,-16.7,0
"9276","LGA",2013,1,24,19,19.94,-0.04,40.92,310,20.71404,31.07106,0,1029,10,"24/01/2013 19:00",2013-01-24 19:00:00,"Winter",-6.7,-17.8,0
"9277","LGA",2013,1,24,20,19.04,-0.04,42.52,310,14.96014,24.16638,0,1028.8,10,"24/01/2013 20:00",2013-01-24 20:00:00,"Winter",-7.2,-17.8,0
"9278","LGA",2013,1,24,21,17.96,1.94,48.85,310,17.2617,29.92028,0,1029,10,"24/01/2013 21:00",2013-01-24 21:00:00,"Winter",-7.8,-16.7,0
"9279","LGA",2013,1,24,22,17.96,1.04,46.85,300,23.0156,28.7695,0,1029,10,"24/01/2013 22:00",2013-01-24 22:00:00,"Winter",-7.8,-17.2,0
"9280","LGA",2013,1,24,23,17.96,1.94,48.85,310,19.56326,33.37262,0,1029,10,"24/01/2013 23:00",2013-01-24 23:00:00,"Winter",-7.8,-16.7,0
"9281","LGA",2013,1,25,0,17.06,1.04,48.7,300,17.2617,NA,0,1029.3,10,"25/01/2013 00:00",2013-01-25 00:00:00,"Winter",-8.3,-17.2,0
"9282","LGA",2013,1,25,1,15.98,-0.04,48.52,300,14.96014,25.31716,0,1030,10,"25/01/2013 01:00",2013-01-25 01:00:00,"Winter",-8.9,-17.8,0
"9283","LGA",2013,1,25,2,15.08,-0.04,50.46,300,14.96014,24.16638,0,1029.8,10,"25/01/2013 02:00",2013-01-25 02:00:00,"Winter",-9.4,-17.8,0
"9284","LGA",2013,1,25,3,15.08,1.04,53.07,290,11.5078,NA,0,1029.7,10,"25/01/2013 03:00",2013-01-25 03:00:00,"Winter",-9.4,-17.2,0
"9285","LGA",2013,1,25,4,15.08,1.04,53.07,300,16.11092,NA,0,1029.6,10,"25/01/2013 04:00",2013-01-25 04:00:00,"Winter",-9.4,-17.2,0
"9286","LGA",2013,1,25,5,15.08,1.94,55.35,300,17.2617,23.0156,0,1029.7,10,"25/01/2013 05:00",2013-01-25 05:00:00,"Winter",-9.4,-16.7,0
"9287","LGA",2013,1,25,6,15.08,1.94,55.35,280,11.5078,NA,0,1029.9,10,"25/01/2013 06:00",2013-01-25 06:00:00,"Winter",-9.4,-16.7,0
"9288","LGA",2013,1,25,7,15.98,3.02,55.95,320,14.96014,NA,0,1029,10,"25/01/2013 07:00",2013-01-25 07:00:00,"Winter",-8.9,-16.1,0
"9289","LGA",2013,1,25,8,15.98,3.02,55.95,320,10.35702,NA,0,1029.3,10,"25/01/2013 08:00",2013-01-25 08:00:00,"Winter",-8.9,-16.1,0
"9290","LGA",2013,1,25,9,17.06,1.94,50.79,NA,5.7539,NA,0,1029.9,10,"25/01/2013 09:00",2013-01-25 09:00:00,"Winter",-8.3,-16.7,0
"9291","LGA",2013,1,25,10,19.04,1.94,46.64,0,0,NA,0,1029.2,10,"25/01/2013 10:00",2013-01-25 10:00:00,"Winter",-7.2,-16.7,0
"9292","LGA",2013,1,25,11,21.02,1.94,42.87,0,0,NA,0,1027.1,10,"25/01/2013 11:00",2013-01-25 11:00:00,"Winter",-6.1,-16.7,0
"9293","LGA",2013,1,25,12,21.02,1.94,42.87,80,3.45234,NA,0,1025.9,10,"25/01/2013 12:00",2013-01-25 12:00:00,"Winter",-6.1,-16.7,0
"9294","LGA",2013,1,25,13,21.92,3.02,43.38,0,0,NA,0,1024.3,10,"25/01/2013 13:00",2013-01-25 13:00:00,"Winter",-5.6,-16.1,0
"9295","LGA",2013,1,25,14,23,3.92,43.21,20,3.45234,NA,0,1023.6,10,"25/01/2013 14:00",2013-01-25 14:00:00,"Winter",-5,-15.6,0
"9296","LGA",2013,1,25,15,24.08,-0.04,34.36,210,5.7539,NA,0,1022.8,10,"25/01/2013 15:00",2013-01-25 15:00:00,"Winter",-4.4,-17.8,0
"9297","LGA",2013,1,25,16,24.08,1.94,37.68,210,6.90468,NA,0,1022.3,10,"25/01/2013 16:00",2013-01-25 16:00:00,"Winter",-4.4,-16.7,0
"9298","LGA",2013,1,25,17,24.8,15.98,84.33,220,9.20624,NA,0.01,NA,4,"25/01/2013 17:00",2013-01-25 17:00:00,"Winter",-4,-8.9,0.0254
"9299","LGA",2013,1,25,18,21.2,15.8,79.31,230,5.7539,NA,0.01,NA,1.5,"25/01/2013 18:00",2013-01-25 18:00:00,"Winter",-6,-9,0.0254
"9300","LGA",2013,1,25,19,21.2,15.98,80.55,240,8.05546,NA,0.01,NA,1.5,"25/01/2013 19:00",2013-01-25 19:00:00,"Winter",-6,-8.9,0.0254
"9301","LGA",2013,1,25,20,21.2,17.6,85.74,270,9.20624,NA,0.01,NA,1.5,"25/01/2013 20:00",2013-01-25 20:00:00,"Winter",-6,-8,0.0254
"9302","LGA",2013,1,25,21,21.2,12.92,70.46,230,8.05546,NA,0,NA,6,"25/01/2013 21:00",2013-01-25 21:00:00,"Winter",-6,-10.6,0
"9303","LGA",2013,1,25,22,21.2,12.2,73.13,270,10.35702,NA,0,NA,10,"25/01/2013 22:00",2013-01-25 22:00:00,"Winter",-6,-11,0
"9304","LGA",2013,1,25,23,19.94,12.92,73.77,310,11.5078,NA,0,1018.3,10,"25/01/2013 23:00",2013-01-25 23:00:00,"Winter",-6.7,-10.6,0
"9305","LGA",2013,1,26,0,19.94,12.02,70.89,300,11.5078,NA,0,1018.1,10,"26/01/2013 00:00",2013-01-26 00:00:00,"Winter",-6.7,-11.1,0
"9306","LGA",2013,1,26,1,19.04,12.92,76.66,290,11.5078,NA,0,1018.3,10,"26/01/2013 01:00",2013-01-26 01:00:00,"Winter",-7.2,-10.6,0
"9307","LGA",2013,1,26,2,19.04,10.94,70.22,300,18.41248,NA,0,1017.6,10,"26/01/2013 02:00",2013-01-26 02:00:00,"Winter",-7.2,-11.7,0
"9308","LGA",2013,1,26,3,19.04,10.94,70.22,310,13.80936,20.71404,0,1017.4,10,"26/01/2013 03:00",2013-01-26 03:00:00,"Winter",-7.2,-11.7,0
"9309","LGA",2013,1,26,4,19.04,10.04,67.46,340,11.5078,NA,0,1017.8,10,"26/01/2013 04:00",2013-01-26 04:00:00,"Winter",-7.2,-12.2,0
"9310","LGA",2013,1,26,5,17.96,8.96,67.33,330,12.65858,NA,0,1018.7,10,"26/01/2013 05:00",2013-01-26 05:00:00,"Winter",-7.8,-12.8,0
"9311","LGA",2013,1,26,6,17.96,8.06,64.65,330,10.35702,NA,0,1019.4,10,"26/01/2013 06:00",2013-01-26 06:00:00,"Winter",-7.8,-13.3,0
"9312","LGA",2013,1,26,7,17.96,8.96,67.33,320,12.65858,NA,0,1020,10,"26/01/2013 07:00",2013-01-26 07:00:00,"Winter",-7.8,-12.8,0
"9313","LGA",2013,1,26,8,19.04,8.96,64.28,330,12.65858,NA,0,1020.8,10,"26/01/2013 08:00",2013-01-26 08:00:00,"Winter",-7.2,-12.8,0
"9314","LGA",2013,1,26,9,19.94,8.06,59.4,330,12.65858,NA,0,1021.2,10,"26/01/2013 09:00",2013-01-26 09:00:00,"Winter",-6.7,-13.3,0
"9315","LGA",2013,1,26,10,21.92,10.04,59.69,350,10.35702,NA,0,1021.3,10,"26/01/2013 10:00",2013-01-26 10:00:00,"Winter",-5.6,-12.2,0
"9316","LGA",2013,1,26,11,23,10.04,57.03,320,10.35702,NA,0,1021.3,10,"26/01/2013 11:00",2013-01-26 11:00:00,"Winter",-5,-12.2,0
"9317","LGA",2013,1,26,12,24.98,8.96,50.02,330,11.5078,NA,0,1020.3,10,"26/01/2013 12:00",2013-01-26 12:00:00,"Winter",-3.9,-12.8,0
"9318","LGA",2013,1,26,13,26.06,8.06,45.93,320,9.20624,NA,0,1020.5,10,"26/01/2013 13:00",2013-01-26 13:00:00,"Winter",-3.3,-13.3,0
"9319","LGA",2013,1,26,14,26.96,6.98,42.14,320,13.80936,18.41248,0,1020.6,10,"26/01/2013 14:00",2013-01-26 14:00:00,"Winter",-2.8,-13.9,0
"9320","LGA",2013,1,26,15,28.94,8.06,40.79,320,13.80936,21.86482,0,1021.1,10,"26/01/2013 15:00",2013-01-26 15:00:00,"Winter",-1.7,-13.3,0
